activity_id,molregno,chembl_id,full_mwt,canonical_smiles,assay_type,journal,year,volume,issue,first_page,last_page,full_molformula,assay_id,standard_relation,standard_value,standard_units,standard_type,doc_id,description,assay_organism,assay_tissue,assay_cell_type,curated_by,pubmed_id,curated_values,curated_units,curated_cell_line
15102693,1823933,CHEMBL3359761,444.47,COC(C)(C)C#Cc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,A,J. Med. Chem.,2014,57,23,9811,9831,C25H21FN4O3,1441680,=,12,10'-6 cm/s,Papp,89669,Apparent permeability across wild type pig LLC-PK1 cells after 2 hrs by LC-MS/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,25363711,12,10^-6cm/s,LLC-PK1
15102694,1823934,CHEMBL3359762,430.44,CC(C)(O)C#Cc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,A,J. Med. Chem.,2014,57,23,9811,9831,C24H19FN4O3,1441680,=,11,10'-6 cm/s,Papp,89669,Apparent permeability across wild type pig LLC-PK1 cells after 2 hrs by LC-MS/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,25363711,11,10^-6cm/s,LLC-PK1
15102695,1823935,CHEMBL3359763,442.45,CC1(C#Cc2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)COC1,A,J. Med. Chem.,2014,57,23,9811,9831,C25H19FN4O3,1441680,=,19,10'-6 cm/s,Papp,89669,Apparent permeability across wild type pig LLC-PK1 cells after 2 hrs by LC-MS/MS analysis,Sus scrofa,,LLC-PK1,Autocuration,25363711,19,10^-6cm/s,LLC-PK1
15112149,1824526,CHEMBL3360348,397.46,O=C(Nc1nc2cccc(-c3ccc(NS(=O)(=O)C4CC4)cc3)n2n1)C1CC1,A,J. Med. Chem.,2014,57,22,9323,9342,C19H19N5O3S,1432602,=,3.7,10'-6 cm/s,Papp,89675,Apparent permeability across apical to basolateral side of human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25369270,,,
15140326,1818343,CHEMBL3354227,534.01,COc1ccc(-c2c(C(=O)NC3CCN(Cc4ccccc4)CC3)noc2-c2cc(Cl)c(O)cc2O)cc1,A,J. Med. Chem.,2014,57,23,9832,9843,C29H28ClN3O5,1441719,=,0.936,ucm/s,Papp,89696,Apparent permeability from apical to basolateral side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140331,1818343,CHEMBL3354227,534.01,COc1ccc(-c2c(C(=O)NC3CCN(Cc4ccccc4)CC3)noc2-c2cc(Cl)c(O)cc2O)cc1,A,J. Med. Chem.,2014,57,23,9832,9843,C29H28ClN3O5,1441720,=,9.41,ucm/s,Papp,89696,Apparent permeability from basolateral to apical side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140327,1818774,CHEMBL3354654,564.04,COc1ccc(CN2CCC(NC(=O)c3noc(-c4cc(Cl)c(O)cc4O)c3-c3ccc(OC)cc3)CC2)cc1,A,J. Med. Chem.,2014,57,23,9832,9843,C30H30ClN3O6,1441719,=,0.962,ucm/s,Papp,89696,Apparent permeability from apical to basolateral side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140332,1818774,CHEMBL3354654,564.04,COc1ccc(CN2CCC(NC(=O)c3noc(-c4cc(Cl)c(O)cc4O)c3-c3ccc(OC)cc3)CC2)cc1,A,J. Med. Chem.,2014,57,23,9832,9843,C30H30ClN3O6,1441720,=,8.7,ucm/s,Papp,89696,Apparent permeability from basolateral to apical side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140328,1818782,CHEMBL3354662,533.97,COc1ccc(-c2c(/C=C/C(=O)N3CCN(c4ncccn4)CC3)noc2-c2cc(Cl)c(O)cc2O)cc1,A,J. Med. Chem.,2014,57,23,9832,9843,C27H24ClN5O5,1441719,=,6.9,ucm/s,Papp,89696,Apparent permeability from apical to basolateral side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140333,1818782,CHEMBL3354662,533.97,COc1ccc(-c2c(/C=C/C(=O)N3CCN(c4ncccn4)CC3)noc2-c2cc(Cl)c(O)cc2O)cc1,A,J. Med. Chem.,2014,57,23,9832,9843,C27H24ClN5O5,1441720,=,5.09,ucm/s,Papp,89696,Apparent permeability from basolateral to apical side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140329,1818785,CHEMBL3354665,548,COc1ccccc1N1CCN(C(=O)/C=C/c2noc(-c3cc(Cl)c(O)cc3O)c2-c2ccc(O)cc2)CC1,A,J. Med. Chem.,2014,57,23,9832,9843,C29H26ClN3O6,1441719,=,11.2,ucm/s,Papp,89696,Apparent permeability from apical to basolateral side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140334,1818785,CHEMBL3354665,548,COc1ccccc1N1CCN(C(=O)/C=C/c2noc(-c3cc(Cl)c(O)cc3O)c2-c2ccc(O)cc2)CC1,A,J. Med. Chem.,2014,57,23,9832,9843,C29H26ClN3O6,1441720,=,15.5,ucm/s,Papp,89696,Apparent permeability from basolateral to apical side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140330,1818787,CHEMBL3354667,548,COc1cccc(N2CCN(C(=O)/C=C/c3noc(-c4cc(Cl)c(O)cc4O)c3-c3ccc(O)cc3)CC2)c1,A,J. Med. Chem.,2014,57,23,9832,9843,C29H26ClN3O6,1441719,=,6.54,ucm/s,Papp,89696,Apparent permeability from apical to basolateral side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15140335,1818787,CHEMBL3354667,548,COc1cccc(N2CCN(C(=O)/C=C/c3noc(-c4cc(Cl)c(O)cc4O)c3-c3ccc(O)cc3)CC2)c1,A,J. Med. Chem.,2014,57,23,9832,9843,C29H26ClN3O6,1441720,=,15,ucm/s,Papp,89696,Apparent permeability from basolateral to apical side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25383915,,,
15069566,1818832,CHEMBL3354711,429.48,CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)ccc2O3)COC1,A,J. Med. Chem.,2014,57,23,9796,9810,C25H23N3O4,1442557,=,8.8,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,8.8,10^-6cm/s,LLC-PK1
15069567,1818833,CHEMBL3354712,447.47,CC1(COc2cc3c(cc2F)Oc2ccc(-c4cccnc4)cc2[C@@]32COC(N)=N2)COC1,A,J. Med. Chem.,2014,57,23,9796,9810,C25H22FN3O4,1442557,=,13.5,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,13.5,10^-6cm/s,LLC-PK1
15069568,1818834,CHEMBL3354713,447.47,CC1(COc2cc(F)c3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)ccc2O3)COC1,A,J. Med. Chem.,2014,57,23,9796,9810,C25H22FN3O4,1442557,=,15.2,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,15.2,10^-6cm/s,LLC-PK1
15069569,1818835,CHEMBL3354714,447.47,CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4)cc(F)c2O3)COC1,A,J. Med. Chem.,2014,57,23,9796,9810,C25H22FN3O4,1442557,=,7.1,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,7.1,10^-6cm/s,LLC-PK1
15069570,1818836,CHEMBL3354715,465.46,CC1(COc2cc(F)c3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)COC1,A,J. Med. Chem.,2014,57,23,9796,9810,C25H21F2N3O4,1442557,=,12.7,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,12.7,10^-6cm/s,LLC-PK1
15069603,1818837,CHEMBL3354716,455.44,CC(C)(F)COc1cc(F)c2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,A,J. Med. Chem.,2014,57,23,9796,9810,C24H20F3N3O3,1442557,=,9.8,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,9.8,10^-6cm/s,LLC-PK1
15069604,1818838,CHEMBL3354717,447.44,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(C3=CCCOC3)cc12,A,J. Med. Chem.,2014,57,23,9796,9810,C25H19F2N3O3,1442557,=,17.6,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,17.6,10^-6cm/s,LLC-PK1
15069605,1818839,CHEMBL3354718,447.44,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(C3=CCOCC3)cc12,A,J. Med. Chem.,2014,57,23,9796,9810,C25H19F2N3O3,1442557,=,6.9,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,6.9,10^-6cm/s,LLC-PK1
15069606,1818840,CHEMBL3354719,450.45,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(N3CCOCC3)cc12,A,J. Med. Chem.,2014,57,23,9796,9810,C24H20F2N4O3,1442557,=,17.8,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,17.8,10^-6cm/s,LLC-PK1
15069607,1818841,CHEMBL3354720,452.44,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(N3CC[C@H](F)C3)cc12,A,J. Med. Chem.,2014,57,23,9796,9810,C24H19F3N4O2,1442557,=,9.8,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,9.8,10^-6cm/s,LLC-PK1
15069608,1818842,CHEMBL3354721,445.43,Cn1cc(-c2cc(F)c3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cn1,A,J. Med. Chem.,2014,57,23,9796,9810,C24H17F2N5O2,1442557,=,13,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,13,10^-6cm/s,LLC-PK1
15069609,1819268,CHEMBL3355143,442.43,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(-c3ccccn3)cc12,A,J. Med. Chem.,2014,57,23,9796,9810,C25H16F2N4O2,1442557,=,14.4,10'-6 cm/s,Papp,89699,Apparent permeability in pig LLC-PK1 cells assessed as average of apical to basolateral side/basolateral to apical side,Sus scrofa,,LLC-PK1,Autocuration,25389560,14.4,10^-6cm/s,LLC-PK1
15112408,1623728,CHEMBL3127106,382.39,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCOC[C@@H]12,A,J. Med. Chem.,2014,57,23,10112,10129,C20H19FN4O3,1434322,=,9.8,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,9.8,10^-6cm/s,LLC-PK1
15112392,1821807,CHEMBL3357656,382.39,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1CCCO[C@@H]12,A,J. Med. Chem.,2014,57,23,10112,10129,C20H19FN4O3,1434322,=,6.8,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,6.8,10^-6cm/s,LLC-PK1
15112393,1821809,CHEMBL3357658,396.42,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@@]1(C)CCCO[C@@H]12,A,J. Med. Chem.,2014,57,23,10112,10129,C21H21FN4O3,1434322,=,5.3,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,5.3,10^-6cm/s,LLC-PK1
15112394,1821810,CHEMBL3357659,396.42,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@]1(C)CCCO[C@@H]21,A,J. Med. Chem.,2014,57,23,10112,10129,C21H21FN4O3,1434322,=,6,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,6,10^-6cm/s,LLC-PK1
15112395,1821812,CHEMBL3357661,369.4,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C20H20FN3O3,1434322,=,29,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,29,10^-6cm/s,LLC-PK1
15112396,1821813,CHEMBL3357662,369.4,C[C@@]12CCCO[C@H]1[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C20H20FN3O3,1434322,=,33,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,33,10^-6cm/s,LLC-PK1
15112397,1821814,CHEMBL3357663,371.44,NC1=N[C@@]2(CS1)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCCO[C@H]12,A,J. Med. Chem.,2014,57,23,10112,10129,C19H18FN3O2S,1434322,=,37,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,37,10^-6cm/s,LLC-PK1
15112398,1821815,CHEMBL3357664,385.46,C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C20H20FN3O2S,1434322,=,31,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,31,10^-6cm/s,LLC-PK1
15112399,1821816,CHEMBL3357665,385.85,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(Cl)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C20H20ClN3O3,1434322,=,25,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,25,10^-6cm/s,LLC-PK1
15112400,1821817,CHEMBL3357666,401.92,C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cncc(Cl)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C20H20ClN3O2S,1434322,=,12,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,12,10^-6cm/s,LLC-PK1
15112401,1821818,CHEMBL3357667,402.85,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cc(F)cc(Cl)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C21H20ClFN2O3,1434322,=,5.6,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,5.6,10^-6cm/s,LLC-PK1
15112402,1821819,CHEMBL3357668,418.92,C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cc(F)cc(Cl)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C21H20ClFN2O2S,1434322,=,1.4,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,1.4,10^-6cm/s,LLC-PK1
15112403,1821820,CHEMBL3357669,375.43,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C22H21N3O3,1434322,=,30,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,30,10^-6cm/s,LLC-PK1
15112404,1821820,CHEMBL3357669,375.43,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C22H21N3O3,1434322,=,19,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,19,10^-6cm/s,LLC-PK1
15112405,1821821,CHEMBL3357670,391.5,C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C22H21N3O2S,1434322,=,14,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,14,10^-6cm/s,LLC-PK1
15112406,1821822,CHEMBL3357671,352.39,C[C@]12CCCO[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C19H20N4O3,1434322,=,23,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,23,10^-6cm/s,LLC-PK1
15112407,1821823,CHEMBL3357672,368.46,C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cncnc3)ccc1O2,A,J. Med. Chem.,2014,57,23,10112,10129,C19H20N4O2S,1434322,=,29,10'-6 cm/s,Papp,89731,Apparent permeability from apical to basolateral side in pig LLC-PK1 cells transfected with human MDR1,Sus scrofa,,LLC-PK1,Autocuration,25411915,29,10^-6cm/s,LLC-PK1
15131147,1822332,CHEMBL3358176,467.98,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@H](C)c3ccncc3)[nH]c3ccc(Cl)cc23)c1,A,J. Med. Chem.,2014,57,23,9945,9957,C24H22ClN3O3S,1436446,=,12.4,ucm/s,Papp,89737,Permeability by PAMPA method,,,,Autocuration,25418038,,,
15602824,1945326,CHEMBL3577021,426.44,CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C23H21F3N4O,1495678,=,3.5,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,3.5,10^-6cm/s,MDCK-MDR1
15602833,1945326,CHEMBL3577021,426.44,CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C23H21F3N4O,1495679,=,5.4,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,5.4,10^-6cm/s,removed
15602825,1945327,CHEMBL3577022,454.45,CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C24H21F3N4O2,1495678,=,0.7,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.7,10^-6cm/s,MDCK-MDR1
15602834,1945327,CHEMBL3577022,454.45,CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C24H21F3N4O2,1495679,=,11.2,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,11.2,10^-6cm/s,removed
15602826,1945328,CHEMBL3577023,486.49,NC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C25H25F3N4O3,1495678,=,0.15,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.15,10^-6cm/s,MDCK-MDR1
15602835,1945328,CHEMBL3577023,486.49,NC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C25H25F3N4O3,1495679,=,34.8,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,34.8,10^-6cm/s,removed
15602827,1945329,CHEMBL3577024,500.52,CNC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C26H27F3N4O3,1495678,=,0.24,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.24,10^-6cm/s,MDCK-MDR1
15602836,1945329,CHEMBL3577024,500.52,CNC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C26H27F3N4O3,1495679,=,31.2,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,31.2,10^-6cm/s,removed
15602828,1945330,CHEMBL3577025,471.48,CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C25H24F3N3O3,1495678,=,0.9,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.9,10^-6cm/s,MDCK-MDR1
15602837,1945330,CHEMBL3577025,471.48,CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C25H24F3N3O3,1495679,=,28.3,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,28.3,10^-6cm/s,removed
15602829,1945331,CHEMBL3577026,507.53,CS(=O)(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C24H24F3N3O4S,1495678,=,0.13,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.13,10^-6cm/s,MDCK-MDR1
15602838,1945331,CHEMBL3577026,507.53,CS(=O)(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C24H24F3N3O4S,1495679,=,20.9,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,20.9,10^-6cm/s,removed
15602830,1945332,CHEMBL3577027,468.48,N#CCN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C25H23F3N4O2,1495678,=,0.52,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.52,10^-6cm/s,MDCK-MDR1
15602839,1945332,CHEMBL3577027,468.48,N#CCN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc([C@H](O)CO)n3)cc2C1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C25H23F3N4O2,1495679,=,7,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,7,10^-6cm/s,removed
15602831,1945333,CHEMBL3577028,483.53,OC[C@@H](O)c1cccc(-c2ccc3c(c2)CN(CC2CC2)CCN3c2ccc(C(F)(F)F)cc2)n1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C27H28F3N3O2,1495678,=,2.4,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,2.4,10^-6cm/s,MDCK-MDR1
15602840,1945333,CHEMBL3577028,483.53,OC[C@@H](O)c1cccc(-c2ccc3c(c2)CN(CC2CC2)CCN3c2ccc(C(F)(F)F)cc2)n1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C27H28F3N3O2,1495679,=,11,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,11,10^-6cm/s,removed
15602832,1945335,CHEMBL3577030,509.53,OC[C@@H](O)c1cccc(-c2ccc3c(c2)CN(Cc2ncc[nH]2)CCN3c2ccc(C(F)(F)F)cc2)n1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C27H26F3N5O2,1495678,=,0.2,ucm/s,Papp,92305,Apparent permeability from apical to basolateral side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,0.2,10^-6cm/s,MDCK-MDR1
15602841,1945335,CHEMBL3577030,509.53,OC[C@@H](O)c1cccc(-c2ccc3c(c2)CN(Cc2ncc[nH]2)CCN3c2ccc(C(F)(F)F)cc2)n1,A,Bioorg. Med. Chem. Lett.,2015,25,1,48,52,C27H26F3N5O2,1495679,=,34.3,ucm/s,Papp,92305,Apparent permeability from basolateral to apical side in MDCK cells expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25435147,34.3,10^-6cm/s,removed
